,z,t,theta_train
301,-3.0,0.6,0.2129860429336434
302,-3.0,0.612,0.20451451357166375
303,-3.0,0.624,0.2088478492726617
304,-3.0,0.636,0.21167102031644247
305,-3.0,0.648,0.20942941611062554
306,-3.0,0.66,0.20436829203647466
307,-3.0,0.672,0.18968092445895415
308,-3.0,0.684,0.20772379669446026
309,-3.0,0.6960000000000001,0.2069440570999923
310,-3.0,0.708,0.21242022394268678
311,-3.0,0.72,0.19911600514248504
312,-3.0,0.732,0.19784511295356783
313,-3.0,0.7440000000000001,0.2027440340824205
314,-3.0,0.7559999999999999,0.19241400887206106
315,-3.0,0.768,0.19519266869565996
316,-3.0,0.78,0.18881077873315505
317,-3.0,0.792,0.19023469674701474
318,-3.0,0.804,0.1933502725022818
319,-3.0,0.8160000000000001,0.1962493039801254
320,-3.0,0.8280000000000001,0.1882081452727349
321,-3.0,0.84,0.1845525731220559
322,-3.0,0.852,0.19343097918026636
323,-3.0,0.8640000000000001,0.18911924893429796
324,-3.0,0.8759999999999999,0.19319835477071476
325,-3.0,0.888,0.1889140401247216
326,-3.0,0.9,0.18652146072740428
327,-3.0,0.912,0.19366931827979328
328,-3.0,0.924,0.17863334647878668
329,-3.0,0.9359999999999999,0.19293811716679804
330,-3.0,0.948,0.18610992232470686
331,-3.0,0.96,0.17727984752828307
332,-3.0,0.972,0.1861382679413047
333,-3.0,0.9840000000000001,0.18731723885079316
334,-3.0,0.996,0.18567136107621204
335,-3.0,1.008,0.1772240888497464
336,-3.0,1.02,0.1888924589094352
337,-3.0,1.032,0.195132935397509
338,-3.0,1.044,0.20946718779299464
339,-3.0,1.056,0.2196683943661702
340,-3.0,1.068,0.22968795335763909
341,-3.0,1.08,0.23615204874413
342,-3.0,1.092,0.23901296403167285
343,-3.0,1.104,0.2485610983441063
344,-3.0,1.1159999999999999,0.2544346864206029
345,-3.0,1.128,0.2618581666821817
346,-3.0,1.14,0.25960835204407023
347,-3.0,1.152,0.2718668525297852
348,-3.0,1.1640000000000001,0.2642142911008243
349,-3.0,1.176,0.26312137870834074
350,-3.0,1.188,0.26855757393366886
351,-3.0,1.2,0.277543963655758
352,-3.0,1.212,0.27883525473954807
353,-3.0,1.224,0.27936651105781996
354,-3.0,1.236,0.28118947672836275
355,-3.0,1.248,0.2809703966022369
356,-3.0,1.26,0.2817808813634026
357,-3.0,1.272,0.27666656644320986
358,-3.0,1.284,0.27370564647114415
359,-3.0,1.296,0.28629364006936175
360,-3.0,1.308,0.2871878865775731
361,-3.0,1.32,0.289860832658957
362,-3.0,1.3319999999999999,0.28200508900123594
363,-3.0,1.344,0.28425561878479316
364,-3.0,1.3559999999999999,0.29331974478614464
365,-3.0,1.368,0.28872289435465986
366,-3.0,1.38,0.29155149752929516
367,-3.0,1.392,0.29743676615962883
368,-3.0,1.404,0.29369344283900267
369,-3.0,1.416,0.28850797988636573
370,-3.0,1.4280000000000002,0.29094943035104437
371,-3.0,1.44,0.2848605016563737
372,-3.0,1.452,0.28995650814589985
373,-3.0,1.464,0.2917825498887415
374,-3.0,1.476,0.2950298334106625
375,-3.0,1.4880000000000002,0.2936028390652464
376,-3.0,1.5,0.2917576094886416
377,-3.0,1.5119999999999998,0.2797003774159009
378,-3.0,1.524,0.27622372505859455
379,-3.0,1.536,0.27672254884079006
380,-3.0,1.548,0.2732500877911248
381,-3.0,1.56,0.2624290598653509
382,-3.0,1.5719999999999998,0.2579800977246934
383,-3.0,1.584,0.26624418829681384
384,-3.0,1.5959999999999999,0.2530763809249021
385,-3.0,1.608,0.25306814323123583
386,-3.0,1.62,0.23780727948107763
387,-3.0,1.632,0.23655216380700977
388,-3.0,1.644,0.23672416984203618
389,-3.0,1.656,0.24698957883208716
390,-3.0,1.6680000000000001,0.22574452238356565
391,-3.0,1.68,0.22960322093733998
392,-3.0,1.692,0.23146089116229768
393,-3.0,1.704,0.2381977597957602
394,-3.0,1.716,0.2356406161885542
395,-3.0,1.7280000000000002,0.22078301561919356
396,-3.0,1.74,0.23131352716330758
397,-3.0,1.7519999999999998,0.22905583217927977
398,-3.0,1.764,0.22895448278151104
399,-3.0,1.776,0.2220315178235697
400,-3.0,1.788,0.22879980220086213
401,-3.0,1.8,0.22562162712796593
402,-3.0,1.8119999999999998,0.21346135314394438
403,-3.0,1.824,0.20984657084600616
404,-3.0,1.8359999999999999,0.22365467657900887
405,-3.0,1.848,0.21849790991920073
406,-3.0,1.86,0.21991991768651264
407,-3.0,1.8719999999999999,0.21040641281921077
408,-3.0,1.884,0.2171384465087388
409,-3.0,1.896,0.20639151356895125
410,-3.0,1.908,0.21697473839279627
411,-3.0,1.92,0.20948881767830976
412,-3.0,1.932,0.20876773336021826
413,-3.0,1.944,0.21612247297018403
414,-3.0,1.956,0.20514053278206248
415,-3.0,1.9680000000000002,0.20756448481932774
416,-3.0,1.98,0.2045948773613488
417,-3.0,1.992,0.21017253905840988
418,-3.0,2.004,0.20949401045747357
419,-3.0,2.016,0.2064966667939153
420,-3.0,2.028,0.22705564198938477
421,-3.0,2.04,0.2337015567233768
422,-3.0,2.052,0.2392192369405986
423,-3.0,2.064,0.25130377462928505
424,-3.0,2.076,0.2592917605084834
425,-3.0,2.088,0.26016359073093526
426,-3.0,2.1,0.273639056484492
427,-3.0,2.112,0.26514911044054656
428,-3.0,2.124,0.27035885875229027
429,-3.0,2.136,0.26809755477910724
430,-3.0,2.148,0.27802053806609583
431,-3.0,2.16,0.28220558280213837
432,-3.0,2.1719999999999997,0.2862263684067686
433,-3.0,2.184,0.2821446084202539
434,-3.0,2.1959999999999997,0.2838302429762874
435,-3.0,2.208,0.28586317078047924
436,-3.0,2.22,0.28211515873616605
437,-3.0,2.2319999999999998,0.29164489492108137
438,-3.0,2.244,0.28769056427672124
439,-3.0,2.256,0.2874808319218795
440,-3.0,2.268,0.29493560830486454
441,-3.0,2.28,0.2820683382486739
442,-3.0,2.2920000000000003,0.2891534621863566
443,-3.0,2.3040000000000003,0.28467135891875833
444,-3.0,2.316,0.29772994168276207
445,-3.0,2.3280000000000003,0.29824149554507395
446,-3.0,2.34,0.298571511228153
447,-3.0,2.352,0.29336506615733665
448,-3.0,2.364,0.29236617543988214
449,-3.0,2.376,0.2900836955161747
450,-3.0,2.388,0.292228195698563
451,-3.0,2.4,0.2958667576015972
452,-3.0,2.412,0.2948683950214137
453,-3.0,2.424,0.2932718282412884
454,-3.0,2.436,0.30437592464814905
455,-3.0,2.448,0.29043647460347705
456,-3.0,2.46,0.30456149431202345
457,-3.0,2.472,0.2947915475481943
458,-3.0,2.484,0.28891677997034765
459,-3.0,2.496,0.2959853880167362
460,-3.0,2.508,0.2954155983098841
461,-3.0,2.52,0.2824062000203651
462,-3.0,2.532,0.2761846382912177
463,-3.0,2.544,0.26704902758008936
464,-3.0,2.556,0.26226915818328006
465,-3.0,2.568,0.26772945568099793
466,-3.0,2.58,0.27122608542917476
467,-3.0,2.592,0.2646614676705988
468,-3.0,2.6039999999999996,0.24933793403267054
469,-3.0,2.616,0.2506232934445557
470,-3.0,2.628,0.24068039564341234
471,-3.0,2.64,0.2470454082310789
472,-3.0,2.6519999999999997,0.24390907571372136
473,-3.0,2.6639999999999997,0.24323500167058737
474,-3.0,2.676,0.24378677665364157
475,-3.0,2.688,0.22860931449189614
476,-3.0,2.7,0.23226272674791856
477,-3.0,2.7119999999999997,0.24170733111718065
478,-3.0,2.7239999999999998,0.23532842687979566
479,-3.0,2.736,0.2280371149396933
480,-3.0,2.748,0.22403080935344932
481,-3.0,2.76,0.23645120680336926
482,-3.0,2.772,0.22930244796159927
483,-3.0,2.7840000000000003,0.22250136902997578
484,-3.0,2.7960000000000003,0.22906249153113423
485,-3.0,2.8080000000000003,0.21665452833154902
486,-3.0,2.82,0.22326099370190425
487,-3.0,2.832,0.2225925108402237
488,-3.0,2.844,0.22037491309124974
489,-3.0,2.8560000000000003,0.23042752795707458
490,-3.0,2.8680000000000003,0.21615168539357318
491,-3.0,2.88,0.2250075981379378
492,-3.0,2.892,0.2188282222513616
493,-3.0,2.904,0.21190565544411072
494,-3.0,2.9160000000000004,0.20692634599351808
495,-3.0,2.928,0.20535711491369574
496,-3.0,2.94,0.20367040660174118
497,-3.0,2.952,0.21356600768232264
498,-3.0,2.964,0.209317336625684
499,-3.0,2.9760000000000004,0.19710282780688199
500,-3.0,2.988,0.21236224032013665
501,-3.0,3.0,0.20750020534098326
502,-5.0,0.0,0.06792266719403163
503,-5.0,0.012,0.06793212798842906
504,-5.0,0.024,0.06796547836858063
505,-5.0,0.036000000000000004,0.07523434686220536
506,-5.0,0.048,0.07195478940251751
507,-5.0,0.06,0.0614716023676937
508,-5.0,0.07200000000000001,0.06920920605789321
509,-5.0,0.084,0.09810319616012858
510,-5.0,0.096,0.1749639051016315
511,-5.0,0.10800000000000001,0.20780748948234407
512,-5.0,0.12,0.21922617279330564
513,-5.0,0.132,0.23769691851784133
514,-5.0,0.14400000000000002,0.24922945366397906
515,-5.0,0.156,0.27306989245141533
516,-5.0,0.168,0.27052407823717917
517,-5.0,0.18,0.28697132063549924
518,-5.0,0.192,0.2854261414161145
519,-5.0,0.204,0.2898698832210711
520,-5.0,0.21600000000000003,0.2980902769789596
521,-5.0,0.228,0.29582280039592984
522,-5.0,0.24,0.3041609063212614
523,-5.0,0.252,0.3007482950257918
524,-5.0,0.264,0.29256921569659433
525,-5.0,0.276,0.2779856092942234
526,-5.0,0.28800000000000003,0.28778218707230935
527,-5.0,0.3,0.2689424953019201
528,-5.0,0.312,0.2680580099379504
529,-5.0,0.324,0.25732875124135063
530,-5.0,0.336,0.2501814818144284
531,-5.0,0.34800000000000003,0.24879307143786966
532,-5.0,0.36,0.25204711797451024
533,-5.0,0.37200000000000005,0.25143761287838995
534,-5.0,0.384,0.24764605527077427
535,-5.0,0.396,0.24221947811048358
536,-5.0,0.408,0.23558828973719034
537,-5.0,0.42,0.2314878321500404
538,-5.0,0.43200000000000005,0.23326271980055518
539,-5.0,0.444,0.22321524797601602
540,-5.0,0.456,0.23504844305042352
541,-5.0,0.46799999999999997,0.23393987516975642
542,-5.0,0.48,0.22036568417350363
543,-5.0,0.49200000000000005,0.22056088056762416
544,-5.0,0.504,0.21791191712751512
545,-5.0,0.516,0.21899568573891545
546,-5.0,0.528,0.21822214530773776
547,-5.0,0.54,0.23384066149810073
548,-5.0,0.552,0.2263208583012193
549,-5.0,0.5640000000000001,0.22073553942070753
550,-5.0,0.5760000000000001,0.2188927509310989
551,-5.0,0.588,0.2199678015961307
552,-5.0,0.6,0.2185066891488247
553,-5.0,0.612,0.20268994884004327
554,-5.0,0.624,0.22044250171958296
555,-5.0,0.636,0.19879890838966827
556,-5.0,0.648,0.2125317234488094
557,-5.0,0.66,0.21596982947786358
558,-5.0,0.672,0.21051080424021484
559,-5.0,0.684,0.2139441708903565
560,-5.0,0.6960000000000001,0.2164456815442371
561,-5.0,0.708,0.20546589786154767
562,-5.0,0.72,0.2001218810418724
563,-5.0,0.732,0.20056133854296906
564,-5.0,0.7440000000000001,0.1974145965230681
565,-5.0,0.7559999999999999,0.19622039347050835
566,-5.0,0.768,0.20297885099948934
567,-5.0,0.78,0.19810168637809378
568,-5.0,0.792,0.1970920410256545
569,-5.0,0.804,0.1963145842467746
570,-5.0,0.8160000000000001,0.19892458397723484
571,-5.0,0.8280000000000001,0.19431409053328197
572,-5.0,0.84,0.1926800263120437
573,-5.0,0.852,0.19264581619988433
574,-5.0,0.8640000000000001,0.19230427013585003
575,-5.0,0.8759999999999999,0.19128472955543
576,-5.0,0.888,0.1958005457876465
577,-5.0,0.9,0.1869894313431067
578,-5.0,0.912,0.19033275868577693
579,-5.0,0.924,0.18952499559316796
580,-5.0,0.9359999999999999,0.19243503344242446
581,-5.0,0.948,0.1897901542586312
582,-5.0,0.96,0.17946933153549816
583,-5.0,0.972,0.18822243545146844
584,-5.0,0.9840000000000001,0.19281216125126033
585,-5.0,0.996,0.19544120420424668
586,-5.0,1.008,0.18327076219633323
587,-5.0,1.02,0.18857599245537227
588,-5.0,1.032,0.19012866851826551
589,-5.0,1.044,0.1907018526228624
590,-5.0,1.056,0.1921875707960285
591,-5.0,1.068,0.20098781955717793
592,-5.0,1.08,0.21708596694683094
593,-5.0,1.092,0.21931811705723495
594,-5.0,1.104,0.23591549542437526
595,-5.0,1.1159999999999999,0.2434825120759096
596,-5.0,1.128,0.24577427154431702
597,-5.0,1.14,0.25368613728473605
598,-5.0,1.152,0.2618974539373497
599,-5.0,1.1640000000000001,0.25888831345272617
600,-5.0,1.176,0.26281619531016887
601,-5.0,1.188,0.2636259855377787
602,-5.0,1.2,0.2741365884281617
603,-5.0,1.212,0.26134721685282136
604,-5.0,1.224,0.26781731329858793
605,-5.0,1.236,0.27149585167825985
606,-5.0,1.248,0.27632685325906636
607,-5.0,1.26,0.27107521088171427
608,-5.0,1.272,0.2811143473283687
609,-5.0,1.284,0.2801890080077487
610,-5.0,1.296,0.2803405179967101
611,-5.0,1.308,0.2862716733774815
612,-5.0,1.32,0.2825308384853651
613,-5.0,1.3319999999999999,0.27788944372026664
614,-5.0,1.344,0.2875419458240713
615,-5.0,1.3559999999999999,0.28063254320474285
616,-5.0,1.368,0.27997918508005626
617,-5.0,1.38,0.28342026657988145
618,-5.0,1.392,0.28879130489957894
619,-5.0,1.404,0.28745182306629713
620,-5.0,1.416,0.2897622974056317
621,-5.0,1.4280000000000002,0.2837446529023398
622,-5.0,1.44,0.2834647893197905
623,-5.0,1.452,0.2847016315515162
624,-5.0,1.464,0.2930916112166081
625,-5.0,1.476,0.2850365509692707
626,-5.0,1.4880000000000002,0.2892038089140084
627,-5.0,1.5,0.2923394670468838
628,-5.0,1.5119999999999998,0.2901906031279008
629,-5.0,1.524,0.276051039328585
630,-5.0,1.536,0.2758862718778474
631,-5.0,1.548,0.27179130731173373
632,-5.0,1.56,0.2665297043490459
633,-5.0,1.5719999999999998,0.26333712884580046
634,-5.0,1.584,0.2656669191838811
635,-5.0,1.5959999999999999,0.2627277720631626
636,-5.0,1.608,0.2537623624702896
637,-5.0,1.62,0.2514353160320052
638,-5.0,1.632,0.25183753350889393
639,-5.0,1.644,0.25633379666982703
640,-5.0,1.656,0.25139078180417596
641,-5.0,1.6680000000000001,0.2514548834773237
642,-5.0,1.68,0.24589547418536148
643,-5.0,1.692,0.24514526889778432
644,-5.0,1.704,0.24405097957710126
645,-5.0,1.716,0.23859196576571753
646,-5.0,1.7280000000000002,0.21788057714326917
647,-5.0,1.74,0.23080442838495732
648,-5.0,1.7519999999999998,0.2279848909048181
649,-5.0,1.764,0.23958012702867393
650,-5.0,1.776,0.23242755163793063
651,-5.0,1.788,0.22384888846020787
652,-5.0,1.8,0.22619377174176822
653,-5.0,1.8119999999999998,0.22599007865178372
654,-5.0,1.824,0.22283876349186602
655,-5.0,1.8359999999999999,0.22547963614689595
656,-5.0,1.848,0.23369907891488936
657,-5.0,1.86,0.22131370681108162
658,-5.0,1.8719999999999999,0.22035097954143715
659,-5.0,1.884,0.22103033436047134
660,-5.0,1.896,0.21748155001746514
661,-5.0,1.908,0.2180599575344115
