,z,t,theta_train
1128,-9.0,1.4880000000000002,0.42148790808614794
1129,-9.0,1.5,0.43489414420957734
1130,-9.0,1.5119999999999998,0.4332497177232559
1131,-9.0,1.524,0.4216185056497674
1132,-9.0,1.536,0.4250694602147575
1133,-9.0,1.548,0.4196266644333284
1134,-9.0,1.56,0.4126513625772357
1135,-9.0,1.5719999999999998,0.42188580540978554
1136,-9.0,1.584,0.41475362750570754
1137,-9.0,1.5959999999999999,0.41116740575870403
1138,-9.0,1.608,0.4085702319413805
1139,-9.0,1.62,0.4101147756617577
1140,-9.0,1.632,0.4075282341961338
1141,-9.0,1.644,0.40512108703356464
1142,-9.0,1.656,0.4008679187622403
1143,-9.0,1.6680000000000001,0.3974366277791652
1144,-9.0,1.68,0.39524526663390447
1145,-9.0,1.692,0.3922147280889462
1146,-9.0,1.704,0.39086809965682284
1147,-9.0,1.716,0.39691047048469075
1148,-9.0,1.7280000000000002,0.39389950904163357
1149,-9.0,1.74,0.3910593353236101
1150,-9.0,1.7519999999999998,0.3876251207392961
1151,-9.0,1.764,0.3827614044586678
1152,-9.0,1.776,0.39540212258004526
1153,-9.0,1.788,0.37525714028512186
1154,-9.0,1.8,0.3864758625104893
1155,-9.0,1.8119999999999998,0.3874427398382848
1156,-9.0,1.824,0.38316366899612003
1157,-9.0,1.8359999999999999,0.3824897987055812
1158,-9.0,1.848,0.3753453850483795
1159,-9.0,1.86,0.3695008292899486
1160,-9.0,1.8719999999999999,0.390927516792113
1161,-9.0,1.884,0.3841055884268876
1162,-9.0,1.896,0.37807505528101254
1163,-9.0,1.908,0.36976071309039693
1164,-9.0,1.92,0.3746128257944752
1165,-9.0,1.932,0.38198368198837923
1166,-9.0,1.944,0.37568213894420116
1167,-9.0,1.956,0.378673421577363
1168,-9.0,1.9680000000000002,0.3671600109922078
1169,-9.0,1.98,0.3808522857136903
1170,-9.0,1.992,0.3682345215270615
1171,-9.0,2.004,0.3716580067588949
1172,-9.0,2.016,0.3775533455425088
1173,-9.0,2.028,0.3645522044292739
1174,-9.0,2.04,0.3686112129790338
1175,-9.0,2.052,0.3718997599768597
1176,-9.0,2.064,0.3623298993075483
1177,-9.0,2.076,0.37781132902440256
1178,-9.0,2.088,0.38649063635217007
1179,-9.0,2.1,0.395400801910251
1180,-9.0,2.112,0.3934785475907893
1181,-9.0,2.124,0.3986573633721652
1182,-9.0,2.136,0.4093349996780586
1183,-9.0,2.148,0.39850717128779983
1184,-9.0,2.16,0.40853030056227685
1185,-9.0,2.1719999999999997,0.4113103683449538
1186,-9.0,2.184,0.423878101703858
1187,-9.0,2.1959999999999997,0.4120083014243422
1188,-9.0,2.208,0.4200514768820545
1189,-9.0,2.22,0.4223218634786018
1190,-9.0,2.2319999999999998,0.4213893165353111
1191,-9.0,2.244,0.4196322197122124
1192,-9.0,2.256,0.4299215860336595
1193,-9.0,2.268,0.4264552678051219
1194,-9.0,2.28,0.43114752992587524
1195,-9.0,2.2920000000000003,0.4322548909108284
1196,-9.0,2.3040000000000003,0.4332380873935952
1197,-9.0,2.316,0.42749997493903374
1198,-9.0,2.3280000000000003,0.43459088245069755
1199,-9.0,2.34,0.437241023428021
1200,-9.0,2.352,0.43011388494917285
1201,-9.0,2.364,0.43355878685509824
1202,-9.0,2.376,0.4315273497965504
1203,-9.0,2.388,0.44108796412603773
1204,-9.0,2.4,0.4378660194755823
1205,-9.0,2.412,0.4467578109707488
1206,-9.0,2.424,0.44666535679059616
1207,-9.0,2.436,0.439559711964418
1208,-9.0,2.448,0.4337378128981077
1209,-9.0,2.46,0.4394777793673513
1210,-9.0,2.472,0.43936333793905374
1211,-9.0,2.484,0.44769410241576335
1212,-9.0,2.496,0.43644695975320597
1213,-9.0,2.508,0.4388103609882068
1214,-9.0,2.52,0.4348616027328705
1215,-9.0,2.532,0.44315824428709294
1216,-9.0,2.544,0.43402640769200157
1217,-9.0,2.556,0.43212783541188715
1218,-9.0,2.568,0.4301025288827039
1219,-9.0,2.58,0.42853296771269417
1220,-9.0,2.592,0.4204944587314806
1221,-9.0,2.6039999999999996,0.420105000539257
1222,-9.0,2.616,0.4211737459684596
1223,-9.0,2.628,0.4263979411110576
1224,-9.0,2.64,0.419477457089798
1225,-9.0,2.6519999999999997,0.41466453780300233
1226,-9.0,2.6639999999999997,0.40736882062124147
1227,-9.0,2.676,0.4141151744102729
1228,-9.0,2.688,0.41420661409765064
1229,-9.0,2.7,0.40808588035341514
1230,-9.0,2.7119999999999997,0.41334979881476663
1231,-9.0,2.7239999999999998,0.4102678962651324
1232,-9.0,2.736,0.4112977521488896
1233,-9.0,2.748,0.399662877436467
1234,-9.0,2.76,0.40889438031124237
1235,-9.0,2.772,0.4028589175880623
1236,-9.0,2.7840000000000003,0.4028347094792167
1237,-9.0,2.7960000000000003,0.3936849886388996
1238,-9.0,2.8080000000000003,0.40130053866071186
1239,-9.0,2.82,0.40239194091543173
1240,-9.0,2.832,0.4010783932046832
1241,-9.0,2.844,0.4041670221321716
1242,-9.0,2.8560000000000003,0.39375444926457426
1243,-9.0,2.8680000000000003,0.3948778913045432
1244,-9.0,2.88,0.3978898482102876
1245,-9.0,2.892,0.39869727929941107
1246,-9.0,2.904,0.3935595004824186
1247,-9.0,2.9160000000000004,0.4001880514739641
1248,-9.0,2.928,0.39188260618871557
1249,-9.0,2.94,0.39360139801488364
1250,-9.0,2.952,0.3961635263688181
1251,-9.0,2.964,0.3882396314029797
1252,-9.0,2.9760000000000004,0.38088502586064854
1253,-9.0,2.988,0.3886579977437666
1254,-9.0,3.0,0.3863258592829926
1255,-11.0,0.0,0.18813779480213283
1256,-11.0,0.012,0.18509583564805407
1257,-11.0,0.024,0.17848169255605223
