,z,t,theta_train
1362,-11.0,1.284,0.1770319418824778
1363,-11.0,1.296,0.17637231973002523
1364,-11.0,1.308,0.1884627170859924
1365,-11.0,1.32,0.18167136571800285
1366,-11.0,1.3319999999999999,0.17184085274703426
1367,-11.0,1.344,0.1924590849380541
1368,-11.0,1.3559999999999999,0.18266089171551558
1369,-11.0,1.368,0.17186535335647915
1370,-11.0,1.38,0.18574562469473946
1371,-11.0,1.392,0.18140909286131912
1372,-11.0,1.404,0.1802957683729827
1373,-11.0,1.416,0.18062226183908367
1374,-11.0,1.4280000000000002,0.17487237951717016
1375,-11.0,1.44,0.18501352029646084
1376,-11.0,1.452,0.17940442451702981
1377,-11.0,1.464,0.18217323391167753
1378,-11.0,1.476,0.1791087426528798
1379,-11.0,1.4880000000000002,0.17812654275532297
1380,-11.0,1.5,0.17800761406749804
1381,-11.0,1.5119999999999998,0.1772482847528188
1382,-11.0,1.524,0.17472432200297355
1383,-11.0,1.536,0.17412919309597283
1384,-11.0,1.548,0.1809348240984199
1385,-11.0,1.56,0.18226952816517777
1386,-11.0,1.5719999999999998,0.17971461054358223
1387,-11.0,1.584,0.18134625964048945
1388,-11.0,1.5959999999999999,0.17827950966394784
1389,-11.0,1.608,0.17293745794304183
1390,-11.0,1.62,0.1807672937152526
1391,-11.0,1.632,0.18004344045403242
1392,-11.0,1.644,0.17866298393104985
1393,-11.0,1.656,0.17736782578896
1394,-11.0,1.6680000000000001,0.18145213964453313
1395,-11.0,1.68,0.17850053335472948
1396,-11.0,1.692,0.18325122195760365
1397,-11.0,1.704,0.17655524079397122
1398,-11.0,1.716,0.16791018965206317
1399,-11.0,1.7280000000000002,0.17195482211176202
1400,-11.0,1.74,0.16821063200895875
1401,-11.0,1.7519999999999998,0.1734907516358854
1402,-11.0,1.764,0.16783324538421612
1403,-11.0,1.776,0.17120502984748728
1404,-11.0,1.788,0.16614920975235367
1405,-11.0,1.8,0.17264709083004418
1406,-11.0,1.8119999999999998,0.178822400817507
1407,-11.0,1.824,0.17490767373643026
1408,-11.0,1.8359999999999999,0.17423684430576092
1409,-11.0,1.848,0.17085533501299602
1410,-11.0,1.86,0.16881484898766363
1411,-11.0,1.8719999999999999,0.17140368496934957
1412,-11.0,1.884,0.17509241529703615
1413,-11.0,1.896,0.1715449975937367
1414,-11.0,1.908,0.17820152120661006
1415,-11.0,1.92,0.17514106538343518
1416,-11.0,1.932,0.16557780802200153
1417,-11.0,1.944,0.1741797139826062
1418,-11.0,1.956,0.17283417846168467
1419,-11.0,1.9680000000000002,0.17577800244705433
1420,-11.0,1.98,0.17299499587062994
1421,-11.0,1.992,0.17015916705421388
1422,-11.0,2.004,0.17232659376763929
1423,-11.0,2.016,0.17279914431124657
1424,-11.0,2.028,0.17496153341977153
1425,-11.0,2.04,0.16981015303673663
1426,-11.0,2.052,0.16568139539347793
1427,-11.0,2.064,0.16761624059915714
1428,-11.0,2.076,0.16328228042110818
1429,-11.0,2.088,0.1668471743320999
1430,-11.0,2.1,0.17137281990240189
1431,-11.0,2.112,0.18481424971858354
1432,-11.0,2.124,0.18773908956567412
1433,-11.0,2.136,0.20413332229586914
1434,-11.0,2.148,0.2181657115191595
1435,-11.0,2.16,0.23503085575327143
1436,-11.0,2.1719999999999997,0.24388314317051596
1437,-11.0,2.184,0.2587383707081283
1438,-11.0,2.1959999999999997,0.2768113766627103
1439,-11.0,2.208,0.2682402439488123
1440,-11.0,2.22,0.28030702846569033
1441,-11.0,2.2319999999999998,0.28851254399716025
1442,-11.0,2.244,0.29060252780008294
1443,-11.0,2.256,0.2999739118026064
1444,-11.0,2.268,0.304889591948356
1445,-11.0,2.28,0.29136539346075857
1446,-11.0,2.2920000000000003,0.28660904866731185
1447,-11.0,2.3040000000000003,0.2937092850875039
1448,-11.0,2.316,0.28842236220358164
1449,-11.0,2.3280000000000003,0.280255907699075
1450,-11.0,2.34,0.28539279320020017
1451,-11.0,2.352,0.2779326312136765
1452,-11.0,2.364,0.272468034212493
1453,-11.0,2.376,0.2640002691249563
1454,-11.0,2.388,0.270610920584733
1455,-11.0,2.4,0.26048562605047115
1456,-11.0,2.412,0.25809002853539265
1457,-11.0,2.424,0.2590981913902453
1458,-11.0,2.436,0.2653399439902812
1459,-11.0,2.448,0.25936976809153245
1460,-11.0,2.46,0.26216902734334513
1461,-11.0,2.472,0.25699738861537225
1462,-11.0,2.484,0.2673472788015417
1463,-11.0,2.496,0.24973155967800742
1464,-11.0,2.508,0.25110381716290664
1465,-11.0,2.52,0.254643321759844
1466,-11.0,2.532,0.24755160358599115
1467,-11.0,2.544,0.24329347341585555
1468,-11.0,2.556,0.23695896470968758
1469,-11.0,2.568,0.24808587162091786
1470,-11.0,2.58,0.2458592367962684
1471,-11.0,2.592,0.24380835981451607
1472,-11.0,2.6039999999999996,0.24228287209596347
1473,-11.0,2.616,0.24052874980061348
1474,-11.0,2.628,0.2411739510544522
1475,-11.0,2.64,0.2352843840899268
1476,-11.0,2.6519999999999997,0.23919398395437683
1477,-11.0,2.6639999999999997,0.24079393622971637
1478,-11.0,2.676,0.24358553997272944
1479,-11.0,2.688,0.23473874456387925
1480,-11.0,2.7,0.23469386239206144
1481,-11.0,2.7119999999999997,0.23432817468907377
1482,-11.0,2.7239999999999998,0.24481642034437612
1483,-11.0,2.736,0.2387033305493856
1484,-11.0,2.748,0.22421525852364205
1485,-11.0,2.76,0.22603041859491005
1486,-11.0,2.772,0.22641346350075656
1487,-11.0,2.7840000000000003,0.22766399827930553
1488,-11.0,2.7960000000000003,0.22229883569915876
1489,-11.0,2.8080000000000003,0.22157399235739392
1490,-11.0,2.82,0.21924102260140704
1491,-11.0,2.832,0.21805504154437885
1492,-11.0,2.844,0.21789870645327092
1493,-11.0,2.8560000000000003,0.2227907178280089
1494,-11.0,2.8680000000000003,0.2147969860750399
1495,-11.0,2.88,0.2206827536546364
1496,-11.0,2.892,0.21728121047089574
1497,-11.0,2.904,0.21789244985628778
1498,-11.0,2.9160000000000004,0.2204923051238702
1499,-11.0,2.928,0.21623989778598887
1500,-11.0,2.94,0.2163611733051936
1501,-11.0,2.952,0.2126392416314493
1502,-11.0,2.964,0.2183867365078116
1503,-11.0,2.9760000000000004,0.21560988718003166
1504,-11.0,2.988,0.21039434676711197
1505,-11.0,3.0,0.21329096095391134
1506,-13.0,0.0,0.06855041962777342
1507,-13.0,0.012,0.07263533047329247
1508,-13.0,0.024,0.08188091114316573
1509,-13.0,0.036000000000000004,0.06933680719815721
1510,-13.0,0.048,0.07700316145387448
1511,-13.0,0.06,0.0731273821320244
1512,-13.0,0.07200000000000001,0.07850367352301883
1513,-13.0,0.084,0.07987667907735668
1514,-13.0,0.096,0.07480122131687905
1515,-13.0,0.10800000000000001,0.07598820800917092
1516,-13.0,0.12,0.08575731803669961
1517,-13.0,0.132,0.0735214394442146
1518,-13.0,0.14400000000000002,0.07498938538317126
1519,-13.0,0.156,0.08405854969030971
1520,-13.0,0.168,0.07255116911471837
1521,-13.0,0.18,0.07677969836017484
1522,-13.0,0.192,0.0711764888938615
