,z,t,theta_train
83,-1.0,0.996,0.26174688742890384
84,-1.0,1.008,0.2529166988736947
85,-1.0,1.02,0.25961990102972593
86,-1.0,1.032,0.2612228367563062
87,-1.0,1.044,0.2583356094286619
88,-1.0,1.056,0.2637658726809588
89,-1.0,1.068,0.2701228899717428
90,-1.0,1.08,0.2585379514844899
91,-1.0,1.092,0.26831672889500885
92,-1.0,1.104,0.259841610535431
93,-1.0,1.1159999999999999,0.26158879007967384
94,-1.0,1.128,0.265407130319527
95,-1.0,1.14,0.2528718606366428
96,-1.0,1.152,0.26307793906150273
97,-1.0,1.1640000000000001,0.263054102850744
98,-1.0,1.176,0.2662255019033035
99,-1.0,1.188,0.2692093320799106
100,-1.0,1.2,0.256445580670594
101,-1.0,1.212,0.25812780400117535
102,-1.0,1.224,0.2604392385027031
103,-1.0,1.236,0.2555791590198598
104,-1.0,1.248,0.24686313424105244
105,-1.0,1.26,0.26958909466845066
106,-1.0,1.272,0.26434967118849073
107,-1.0,1.284,0.255209445664585
108,-1.0,1.296,0.25405580925837484
109,-1.0,1.308,0.2602947532646707
110,-1.0,1.32,0.2545601567170395
111,-1.0,1.3319999999999999,0.2528673283370481
112,-1.0,1.344,0.24911829486637224
113,-1.0,1.3559999999999999,0.25386377295216883
114,-1.0,1.368,0.26237973926511265
115,-1.0,1.38,0.2665654971173012
116,-1.0,1.392,0.2629025041866803
117,-1.0,1.404,0.2664780197144786
118,-1.0,1.416,0.2559082601471425
119,-1.0,1.4280000000000002,0.26365314608667884
120,-1.0,1.44,0.2583921396395496
121,-1.0,1.452,0.2575622765263291
122,-1.0,1.464,0.25241634709652133
123,-1.0,1.476,0.2514675888254088
124,-1.0,1.4880000000000002,0.2520911865398459
125,-1.0,1.5,0.261241377760533
126,-1.0,1.5119999999999998,0.2572137188490105
127,-1.0,1.524,0.2526921215178647
128,-1.0,1.536,0.25179181847886134
129,-1.0,1.548,0.2539029135819463
130,-1.0,1.56,0.2483888687578213
131,-1.0,1.5719999999999998,0.252195244598324
132,-1.0,1.584,0.2474406633305473
133,-1.0,1.5959999999999999,0.2479747537276182
134,-1.0,1.608,0.2537608717378007
135,-1.0,1.62,0.24278646174859267
136,-1.0,1.632,0.23845629013045747
137,-1.0,1.644,0.24561625235988224
138,-1.0,1.656,0.2418119080654505
139,-1.0,1.6680000000000001,0.2334673881270379
140,-1.0,1.68,0.23961101741638643
141,-1.0,1.692,0.22522873916594444
142,-1.0,1.704,0.23814899185325364
143,-1.0,1.716,0.22874837669814374
144,-1.0,1.7280000000000002,0.22326914210968973
145,-1.0,1.74,0.2372452322206797
146,-1.0,1.7519999999999998,0.232618409249934
147,-1.0,1.764,0.2361608553321809
148,-1.0,1.776,0.23742539443275662
149,-1.0,1.788,0.23728094437836733
150,-1.0,1.8,0.22931196812623744
151,-1.0,1.8119999999999998,0.23190093102625373
152,-1.0,1.824,0.2289021882421625
153,-1.0,1.8359999999999999,0.22830236770069537
154,-1.0,1.848,0.2193734174080189
155,-1.0,1.86,0.2271090791855555
156,-1.0,1.8719999999999999,0.228640329469086
157,-1.0,1.884,0.22525976161246958
158,-1.0,1.896,0.22451606443285393
159,-1.0,1.908,0.23092876502774956
160,-1.0,1.92,0.21683621704013978
161,-1.0,1.932,0.2170209777112172
162,-1.0,1.944,0.22920671519194608
163,-1.0,1.956,0.22258269771107458
164,-1.0,1.9680000000000002,0.21484754387621727
165,-1.0,1.98,0.22082302680686258
166,-1.0,1.992,0.212005097492682
167,-1.0,2.004,0.21664057167496895
168,-1.0,2.016,0.29364778436237227
169,-1.0,2.028,0.3228099451222939
170,-1.0,2.04,0.3507690510835771
171,-1.0,2.052,0.3578842160058602
172,-1.0,2.064,0.36276620069849447
173,-1.0,2.076,0.371302664610724
174,-1.0,2.088,0.39215959553596086
175,-1.0,2.1,0.3852366700269881
176,-1.0,2.112,0.39525410238829334
177,-1.0,2.124,0.40535067312405654
178,-1.0,2.136,0.39023396548056727
179,-1.0,2.148,0.4001867369803943
180,-1.0,2.16,0.3938315682091359
181,-1.0,2.1719999999999997,0.4050313259966343
182,-1.0,2.184,0.4056840438397609
183,-1.0,2.1959999999999997,0.4110218153358188
184,-1.0,2.208,0.42172446682530484
185,-1.0,2.22,0.419956416776115
186,-1.0,2.2319999999999998,0.4121496060649322
187,-1.0,2.244,0.4131715871327904
188,-1.0,2.256,0.40168264038854323
189,-1.0,2.268,0.3831914752387898
190,-1.0,2.28,0.37506023845750514
191,-1.0,2.2920000000000003,0.364898418323471
192,-1.0,2.3040000000000003,0.3732185150811506
193,-1.0,2.316,0.3557780369478277
194,-1.0,2.3280000000000003,0.36660985617224057
195,-1.0,2.34,0.3680780945575197
196,-1.0,2.352,0.3581188077490245
197,-1.0,2.364,0.35981303309316753
198,-1.0,2.376,0.3507983305082868
199,-1.0,2.388,0.35068161640617573
200,-1.0,2.4,0.3425179372902664
201,-1.0,2.412,0.3460806897434154
202,-1.0,2.424,0.34444343156079804
203,-1.0,2.436,0.35012174596372225
204,-1.0,2.448,0.3433542917406888
205,-1.0,2.46,0.3412902161221884
206,-1.0,2.472,0.33757672631575875
207,-1.0,2.484,0.34076176571764005
208,-1.0,2.496,0.3391692908181098
209,-1.0,2.508,0.3314081007361457
210,-1.0,2.52,0.32305351996142156
211,-1.0,2.532,0.3321184961702918
212,-1.0,2.544,0.33047391204714327
213,-1.0,2.556,0.32439831082763193
214,-1.0,2.568,0.32913083336103305
215,-1.0,2.58,0.32001674215737214
216,-1.0,2.592,0.32869976931347594
217,-1.0,2.6039999999999996,0.3238843309866304
218,-1.0,2.616,0.3119566604786432
219,-1.0,2.628,0.3175851850580743
220,-1.0,2.64,0.3147980748201108
221,-1.0,2.6519999999999997,0.31262226563092516
222,-1.0,2.6639999999999997,0.31044077679873744
223,-1.0,2.676,0.30866559787276915
224,-1.0,2.688,0.3081699886267742
225,-1.0,2.7,0.3127674261139823
226,-1.0,2.7119999999999997,0.3137824731505164
227,-1.0,2.7239999999999998,0.31022853279620827
228,-1.0,2.736,0.31481923574655984
229,-1.0,2.748,0.3047397626768698
230,-1.0,2.76,0.3160560725399239
231,-1.0,2.772,0.299101631070294
232,-1.0,2.7840000000000003,0.30646331758292006
233,-1.0,2.7960000000000003,0.3094707543564329
234,-1.0,2.8080000000000003,0.31382888163456235
235,-1.0,2.82,0.3057263191244973
236,-1.0,2.832,0.30819427597716137
237,-1.0,2.844,0.296648246459518
238,-1.0,2.8560000000000003,0.2905473370242947
239,-1.0,2.8680000000000003,0.29005393860566503
240,-1.0,2.88,0.3032493642759967
241,-1.0,2.892,0.29921110743571383
242,-1.0,2.904,0.29339028063010386
243,-1.0,2.9160000000000004,0.2897167307222782
244,-1.0,2.928,0.2869107770123329
245,-1.0,2.94,0.3066716471292541
246,-1.0,2.952,0.28578046412983016
247,-1.0,2.964,0.29325161251543835
248,-1.0,2.9760000000000004,0.29372273858778686
249,-1.0,2.988,0.28956597481589125
250,-1.0,3.0,0.28929514880125123
251,-3.0,0.0,0.12607473712848458
252,-3.0,0.012,0.12598844912951673
253,-3.0,0.024,0.12527036297083383
254,-3.0,0.036000000000000004,0.12175239494646
255,-3.0,0.048,0.11554231180639118
256,-3.0,0.06,0.22876534091921777
257,-3.0,0.07200000000000001,0.27695951797852086
258,-3.0,0.084,0.29635874512753313
259,-3.0,0.096,0.31989582345808404
260,-3.0,0.10800000000000001,0.3371811235475731
261,-3.0,0.12,0.3436375557890048
262,-3.0,0.132,0.35372864191609676
263,-3.0,0.14400000000000002,0.3745139976672093
264,-3.0,0.156,0.3743683729768668
265,-3.0,0.168,0.37174255254730915
266,-3.0,0.18,0.3709184875105085
267,-3.0,0.192,0.3790174290666662
268,-3.0,0.204,0.38317241796562906
269,-3.0,0.21600000000000003,0.3941386970492825
270,-3.0,0.228,0.3888994890109022
271,-3.0,0.24,0.3984153351546244
272,-3.0,0.252,0.3980109342008147
273,-3.0,0.264,0.37098281553533824
274,-3.0,0.276,0.37386913150394374
275,-3.0,0.28800000000000003,0.35819245313979253
276,-3.0,0.3,0.35538134916688524
277,-3.0,0.312,0.33731392675485244
278,-3.0,0.324,0.3446815038017974
279,-3.0,0.336,0.3411740708119899
280,-3.0,0.34800000000000003,0.33974756910832543
281,-3.0,0.36,0.32824843152857286
282,-3.0,0.37200000000000005,0.3358100153349309
283,-3.0,0.384,0.3387892514208146
284,-3.0,0.396,0.31888317056728
285,-3.0,0.408,0.32693026065730413
286,-3.0,0.42,0.32950700624728363
287,-3.0,0.43200000000000005,0.3224465135199339
288,-3.0,0.444,0.30882539024203687
289,-3.0,0.456,0.32355442816465363
290,-3.0,0.46799999999999997,0.3201994532447909
291,-3.0,0.48,0.3151162757243643
292,-3.0,0.49200000000000005,0.310360817560779
293,-3.0,0.504,0.3091188085983096
294,-3.0,0.516,0.3087333054714721
295,-3.0,0.528,0.29813315221694664
296,-3.0,0.54,0.3064206081517673
297,-3.0,0.552,0.3100099922258282
298,-3.0,0.5640000000000001,0.3085683673232051
299,-3.0,0.5760000000000001,0.3043193058138847
300,-3.0,0.588,0.3037973060785449
301,-3.0,0.6,0.3012860429336434
302,-3.0,0.612,0.2927145135716638
303,-3.0,0.624,0.2968478492726617
304,-3.0,0.636,0.2995710203164425
305,-3.0,0.648,0.2973294161106255
306,-3.0,0.66,0.2921682920364747
307,-3.0,0.672,0.2773809244589541
308,-3.0,0.684,0.2954237966944603
309,-3.0,0.6960000000000001,0.2945440570999923
310,-3.0,0.708,0.2999202239426868
311,-3.0,0.72,0.28661600514248503
312,-3.0,0.732,0.28544511295356784
313,-3.0,0.7440000000000001,0.2904440340824205
314,-3.0,0.7559999999999999,0.28011400887206106
315,-3.0,0.768,0.28309266869565997
316,-3.0,0.78,0.27661077873315504
317,-3.0,0.792,0.2778346967470147
318,-3.0,0.804,0.2806502725022818
319,-3.0,0.8160000000000001,0.2834493039801254
320,-3.0,0.8280000000000001,0.2752081452727349
321,-3.0,0.84,0.27145257312205595
322,-3.0,0.852,0.28023097918026635
323,-3.0,0.8640000000000001,0.27571924893429794
324,-3.0,0.8759999999999999,0.27959835477071476
325,-3.0,0.888,0.2752140401247216
326,-3.0,0.9,0.2726214607274043
327,-3.0,0.912,0.27966931827979324
328,-3.0,0.924,0.2645333464787867
329,-3.0,0.9359999999999999,0.27853811716679805
330,-3.0,0.948,0.2716099223247069
331,-3.0,0.96,0.26257984752828306
332,-3.0,0.972,0.2711382679413047
333,-3.0,0.9840000000000001,0.27211723885079314
334,-3.0,0.996,0.27047136107621206
335,-3.0,1.008,0.2619240888497464
336,-3.0,1.02,0.26779245890943526
337,-3.0,1.032,0.261532935397509
338,-3.0,1.044,0.26216718779299464
339,-3.0,1.056,0.2610683943661702
340,-3.0,1.068,0.2613879533576391
341,-3.0,1.08,0.26025204874413005
342,-3.0,1.092,0.25701296403167284
343,-3.0,1.104,0.2601610983441063
344,-3.0,1.1159999999999999,0.2611346864206029
345,-3.0,1.128,0.2643581666821817
346,-3.0,1.14,0.25850835204407024
347,-3.0,1.152,0.2677668525297852
348,-3.0,1.1640000000000001,0.25731429110082427
349,-3.0,1.176,0.2537213787083407
350,-3.0,1.188,0.25695757393366886
351,-3.0,1.2,0.263543963655758
352,-3.0,1.212,0.26273525473954806
353,-3.0,1.224,0.26136651105782
354,-3.0,1.236,0.26158947672836275
355,-3.0,1.248,0.2597703966022369
356,-3.0,1.26,0.2592808813634026
357,-3.0,1.272,0.2528665664432099
358,-3.0,1.284,0.24880564647114417
359,-3.0,1.296,0.26029364006936173
360,-3.0,1.308,0.26018788657757314
361,-3.0,1.32,0.261960832658957
362,-3.0,1.3319999999999999,0.25320508900123595
363,-3.0,1.344,0.2546556187847932
364,-3.0,1.3559999999999999,0.26301974478614465
365,-3.0,1.368,0.2577228943546599
366,-3.0,1.38,0.25985149752929515
367,-3.0,1.392,0.26503676615962884
368,-3.0,1.404,0.2606934428390027
369,-3.0,1.416,0.2549079798863657
370,-3.0,1.4280000000000002,0.25694943035104434
371,-3.0,1.44,0.25026050165637376
372,-3.0,1.452,0.25485650814589983
373,-3.0,1.464,0.2561825498887415
374,-3.0,1.476,0.2589298334106625
375,-3.0,1.4880000000000002,0.2570028390652464
376,-3.0,1.5,0.2547576094886416
377,-3.0,1.5119999999999998,0.2502003774159009
378,-3.0,1.524,0.25412372505859454
379,-3.0,1.536,0.26022254884079005
380,-3.0,1.548,0.2608500877911248
381,-3.0,1.56,0.25352905986535096
382,-3.0,1.5719999999999998,0.25208009772469336
383,-3.0,1.584,0.26304418829681386
384,-3.0,1.5959999999999999,0.2524763809249021
385,-3.0,1.608,0.2548681432312358
386,-3.0,1.62,0.24180727948107764
387,-3.0,1.632,0.24215216380700977
388,-3.0,1.644,0.2436241698420362
389,-3.0,1.656,0.25518957883208715
390,-3.0,1.6680000000000001,0.23504452238356566
391,-3.0,1.68,0.23990322093733998
392,-3.0,1.692,0.24276089116229768
393,-3.0,1.704,0.25049775979576017
394,-3.0,1.716,0.2489406161885542
395,-3.0,1.7280000000000002,0.23518301561919355
396,-3.0,1.74,0.2466135271633076
397,-3.0,1.7519999999999998,0.24525583217927976
398,-3.0,1.764,0.24615448278151103
399,-3.0,1.776,0.2400315178235697
400,-3.0,1.788,0.24769980220086213
401,-3.0,1.8,0.24552162712796594
402,-3.0,1.8119999999999998,0.2341613531439444
403,-3.0,1.824,0.23134657084600618
404,-3.0,1.8359999999999999,0.24565467657900888
405,-3.0,1.848,0.24089790991920074
406,-3.0,1.86,0.24281991768651265
407,-3.0,1.8719999999999999,0.23370641281921076
408,-3.0,1.884,0.24073844650873882
409,-3.0,1.896,0.23039151356895124
410,-3.0,1.908,0.24137473839279627
411,-3.0,1.92,0.23428881767830978
412,-3.0,1.932,0.23386773336021824
413,-3.0,1.944,0.241522472970184
414,-3.0,1.956,0.23094053278206247
415,-3.0,1.9680000000000002,0.23356448481932773
416,-3.0,1.98,0.23089487736134878
417,-3.0,1.992,0.23677253905840986
418,-3.0,2.004,0.23629401045747359
419,-3.0,2.016,0.2287966667939153
420,-3.0,2.028,0.26155564198938475
421,-3.0,2.04,0.29380155672337677
422,-3.0,2.052,0.3182192369405986
423,-3.0,2.064,0.34160377462928504
424,-3.0,2.076,0.3571917605084834
425,-3.0,2.088,0.3635635907309353
426,-3.0,2.1,0.38133905648449196
427,-3.0,2.112,0.3758491104405466
428,-3.0,2.124,0.38345885875229024
429,-3.0,2.136,0.38289755477910725
430,-3.0,2.148,0.3939205380660959
431,-3.0,2.16,0.39910558280213837
432,-3.0,2.1719999999999997,0.4041263684067686
433,-3.0,2.184,0.4008446084202539
434,-3.0,2.1959999999999997,0.4032302429762874
435,-3.0,2.208,0.40586317078047923
436,-3.0,2.22,0.40261515873616605
437,-3.0,2.2319999999999998,0.41264489492108136
438,-3.0,2.244,0.4090905642767212
439,-3.0,2.256,0.40218083192187953
440,-3.0,2.268,0.39923560830486454
441,-3.0,2.28,0.37856833824867386
442,-3.0,2.2920000000000003,0.37925346218635664
443,-3.0,2.3040000000000003,0.3694713589187583
444,-3.0,2.316,0.37792994168276206
445,-3.0,2.3280000000000003,0.37424149554507397
446,-3.0,2.34,0.370871511228153
447,-3.0,2.352,0.36246506615733665
448,-3.0,2.364,0.35846617543988213
449,-3.0,2.376,0.35338369551617466
450,-3.0,2.388,0.35292819569856304
451,-3.0,2.4,0.35416675760159716
452,-3.0,2.412,0.3508683950214137
453,-3.0,2.424,0.3471718282412884
454,-3.0,2.436,0.35617592464814907
455,-3.0,2.448,0.3405364746034771
456,-3.0,2.46,0.35296149431202345
457,-3.0,2.472,0.34149154754819433
458,-3.0,2.484,0.33391677997034763
459,-3.0,2.496,0.33958538801673616
460,-3.0,2.508,0.3423155983098841
461,-3.0,2.52,0.3356062000203651
462,-3.0,2.532,0.3345846382912177
463,-3.0,2.544,0.32904902758008936
464,-3.0,2.556,0.32686915818328005
465,-3.0,2.568,0.33452945568099796
466,-3.0,2.58,0.33992608542917474
467,-3.0,2.592,0.3351614676705988
468,-3.0,2.6039999999999996,0.3216379340326706
469,-3.0,2.616,0.32452329344455566
470,-3.0,2.628,0.3161803956434123
471,-3.0,2.64,0.3239454082310789
472,-3.0,2.6519999999999997,0.32150907571372134
473,-3.0,2.6639999999999997,0.3215350016705874
474,-3.0,2.676,0.3227867766536416
475,-3.0,2.688,0.30810931449189616
476,-3.0,2.7,0.3124627267479186
477,-3.0,2.7119999999999997,0.3224073311171807
478,-3.0,2.7239999999999998,0.31642842687979567
479,-3.0,2.736,0.30963711493969337
480,-3.0,2.748,0.30603080935344934
481,-3.0,2.76,0.31885120680336926
482,-3.0,2.772,0.31210244796159925
483,-3.0,2.7840000000000003,0.3058013690299758
484,-3.0,2.7960000000000003,0.31266249153113423
485,-3.0,2.8080000000000003,0.30065452833154904
486,-3.0,2.82,0.30766099370190425
487,-3.0,2.832,0.3075925108402237
488,-3.0,2.844,0.30587491309124976
489,-3.0,2.8560000000000003,0.3163275279570746
490,-3.0,2.8680000000000003,0.30225168539357317
491,-3.0,2.88,0.31120759813793786
492,-3.0,2.892,0.30522822225136154
493,-3.0,2.904,0.29840565544411074
494,-3.0,2.9160000000000004,0.29362634599351806
495,-3.0,2.928,0.2921571149136958
496,-3.0,2.94,0.29057040660174116
497,-3.0,2.952,0.30066600768232266
498,-3.0,2.964,0.296517336625684
499,-3.0,2.9760000000000004,0.284302827806882
500,-3.0,2.988,0.29976224032013665
501,-3.0,3.0,0.29500020534098326
502,-5.0,0.0,0.12082266719403162
503,-5.0,0.012,0.12083212798842904
504,-5.0,0.024,0.12086547836858062
505,-5.0,0.036000000000000004,0.12813434686220534
506,-5.0,0.048,0.1248547894025175
507,-5.0,0.06,0.1143716023676937
508,-5.0,0.07200000000000001,0.1221092060578932
509,-5.0,0.084,0.12030319616012858
510,-5.0,0.096,0.1332639051016315
511,-5.0,0.10800000000000001,0.22480748948234405
512,-5.0,0.12,0.26012617279330563
513,-5.0,0.132,0.2914969185178414
514,-5.0,0.14400000000000002,0.3097294536639791
515,-5.0,0.156,0.33836989245141535
516,-5.0,0.168,0.34022407823717915
517,-5.0,0.18,0.35907132063549924
518,-5.0,0.192,0.3595261414161145
519,-5.0,0.204,0.36576988322107107
520,-5.0,0.21600000000000003,0.3757902769789596
521,-5.0,0.228,0.37482280039592986
522,-5.0,0.24,0.3842609063212614
523,-5.0,0.252,0.38164829502579184
524,-5.0,0.264,0.3727692156965943
525,-5.0,0.276,0.3585856092942234
526,-5.0,0.28800000000000003,0.3691821870723093
527,-5.0,0.3,0.3514424953019201
528,-5.0,0.312,0.35065800993795043
529,-5.0,0.324,0.3402287512413506
530,-5.0,0.336,0.3333814818144284
531,-5.0,0.34800000000000003,0.3322930714378697
532,-5.0,0.36,0.33574711797451023
533,-5.0,0.37200000000000005,0.33543761287838997
534,-5.0,0.384,0.33164605527077423
535,-5.0,0.396,0.3265194781104836
536,-5.0,0.408,0.3198882897371903
537,-5.0,0.42,0.31578783215004036
538,-5.0,0.43200000000000005,0.3177627198005552
539,-5.0,0.444,0.30781524797601606
540,-5.0,0.456,0.3195484430504235
541,-5.0,0.46799999999999997,0.3184398751697564
542,-5.0,0.48,0.30496568417350367
543,-5.0,0.49200000000000005,0.3051608805676242
544,-5.0,0.504,0.30251191712751513
545,-5.0,0.516,0.3034956857389154
546,-5.0,0.528,0.30252214530773774
547,-5.0,0.54,0.31834066149810075
548,-5.0,0.552,0.3109208583012193
549,-5.0,0.5640000000000001,0.30543553942070756
550,-5.0,0.5760000000000001,0.3033927509310989
551,-5.0,0.588,0.30436780159613064
552,-5.0,0.6,0.30290668914882474
553,-5.0,0.612,0.28708994884004324
554,-5.0,0.624,0.30484250171958294
555,-5.0,0.636,0.2830989083896683
556,-5.0,0.648,0.2968317234488094
557,-5.0,0.66,0.3001698294778636
558,-5.0,0.672,0.29471080424021484
559,-5.0,0.684,0.2981441708903565
560,-5.0,0.6960000000000001,0.3005456815442371
561,-5.0,0.708,0.28946589786154764
562,-5.0,0.72,0.2841218810418724
563,-5.0,0.732,0.28426133854296903
564,-5.0,0.7440000000000001,0.2811145965230681
565,-5.0,0.7559999999999999,0.27982039347050836
566,-5.0,0.768,0.28647885099948933
567,-5.0,0.78,0.2816016863780938
568,-5.0,0.792,0.2805920410256545
569,-5.0,0.804,0.2799145842467746
570,-5.0,0.8160000000000001,0.28252458397723484
571,-5.0,0.8280000000000001,0.27811409053328195
572,-5.0,0.84,0.2765800263120437
573,-5.0,0.852,0.27654581619988433
574,-5.0,0.8640000000000001,0.27600427013585005
575,-5.0,0.8759999999999999,0.27498472955542996
576,-5.0,0.888,0.2793005457876465
577,-5.0,0.9,0.27038943134310667
578,-5.0,0.912,0.2735327586857769
579,-5.0,0.924,0.27262499559316794
580,-5.0,0.9359999999999999,0.2754350334424245
581,-5.0,0.948,0.2726901542586312
582,-5.0,0.96,0.26226933153549814
583,-5.0,0.972,0.27092243545146844
584,-5.0,0.9840000000000001,0.2753121612512603
585,-5.0,0.996,0.2778412042042467
586,-5.0,1.008,0.26557076219633324
587,-5.0,1.02,0.27037599245537225
588,-5.0,1.032,0.26982866851826554
589,-5.0,1.044,0.2651018526228624
590,-5.0,1.056,0.2577875707960285
591,-5.0,1.068,0.25758781955717797
592,-5.0,1.08,0.26518596694683094
593,-5.0,1.092,0.25841811705723494
594,-5.0,1.104,0.2675154954243753
595,-5.0,1.1159999999999999,0.2686825120759096
596,-5.0,1.128,0.265374271544317
597,-5.0,1.14,0.26768613728473606
598,-5.0,1.152,0.2710974539373497
599,-5.0,1.1640000000000001,0.2638883134527262
600,-5.0,1.176,0.2642161953101689
601,-5.0,1.188,0.26192598553777874
602,-5.0,1.2,0.2696365884281617
603,-5.0,1.212,0.25424721685282137
604,-5.0,1.224,0.2583173132985879
605,-5.0,1.236,0.25979585167825986
606,-5.0,1.248,0.26252685325906633
607,-5.0,1.26,0.25507521088171425
608,-5.0,1.272,0.2632143473283687
609,-5.0,1.284,0.2605890080077487
610,-5.0,1.296,0.2592405179967101
611,-5.0,1.308,0.2637716733774815
612,-5.0,1.32,0.2587308384853651
613,-5.0,1.3319999999999999,0.2529894437202666
614,-5.0,1.344,0.2615419458240713
615,-5.0,1.3559999999999999,0.2536325432047428
616,-5.0,1.368,0.2520791850800563
617,-5.0,1.38,0.25462026657988146
618,-5.0,1.392,0.25909130489957893
619,-5.0,1.404,0.25695182306629716
620,-5.0,1.416,0.2585622974056317
621,-5.0,1.4280000000000002,0.2518446529023398
622,-5.0,1.44,0.2508647893197905
623,-5.0,1.452,0.25150163155151617
624,-5.0,1.464,0.2592916112166081
625,-5.0,1.476,0.2506365509692707
626,-5.0,1.4880000000000002,0.2543038089140084
627,-5.0,1.5,0.2569394670468838
628,-5.0,1.5119999999999998,0.2580906031279008
629,-5.0,1.524,0.249151039328585
630,-5.0,1.536,0.2541862718778474
631,-5.0,1.548,0.25449130731173375
632,-5.0,1.56,0.2525297043490459
633,-5.0,1.5719999999999998,0.25243712884580044
634,-5.0,1.584,0.2574669191838811
635,-5.0,1.5959999999999999,0.2571277720631626
636,-5.0,1.608,0.2505623624702896
637,-5.0,1.62,0.2505353160320052
638,-5.0,1.632,0.2530375335088939
639,-5.0,1.644,0.25963379666982705
640,-5.0,1.656,0.2566907818041759
641,-5.0,1.6680000000000001,0.2581548834773237
642,-5.0,1.68,0.25389547418536146
643,-5.0,1.692,0.25424526889778426
644,-5.0,1.704,0.25425097957710124
645,-5.0,1.716,0.24979196576571752
646,-5.0,1.7280000000000002,0.22998057714326917
647,-5.0,1.74,0.24390442838495732
648,-5.0,1.7519999999999998,0.24198489090481812
649,-5.0,1.764,0.2542801270286739
650,-5.0,1.776,0.24792755163793065
651,-5.0,1.788,0.2400488884602079
652,-5.0,1.8,0.24329377174176822
653,-5.0,1.8119999999999998,0.2439900786517837
654,-5.0,1.824,0.241538763491866
655,-5.0,1.8359999999999999,0.24507963614689593
656,-5.0,1.848,0.25409907891488936
657,-5.0,1.86,0.24241370681108163
658,-5.0,1.8719999999999999,0.24225097954143715
659,-5.0,1.884,0.24373033436047134
660,-5.0,1.896,0.24088155001746514
661,-5.0,1.908,0.24195995753441152
662,-5.0,1.92,0.24469001312978736
