,z,t,theta_train
1070,-9.0,0.792,0.27242852230267883
1071,-9.0,0.804,0.2726191553506816
1072,-9.0,0.8160000000000001,0.28713838289944393
1073,-9.0,0.8280000000000001,0.2747338975454741
1074,-9.0,0.84,0.28002304071984174
1075,-9.0,0.852,0.274982926879847
1076,-9.0,0.8640000000000001,0.2713135790043879
1077,-9.0,0.8759999999999999,0.27697155574708104
1078,-9.0,0.888,0.267325662536585
1079,-9.0,0.9,0.2723918270574262
1080,-9.0,0.912,0.26837488221908473
1081,-9.0,0.924,0.26618904147079503
1082,-9.0,0.9359999999999999,0.2645596256708473
1083,-9.0,0.948,0.265306367161261
1084,-9.0,0.96,0.26755200630197357
1085,-9.0,0.972,0.26358795662202983
1086,-9.0,0.9840000000000001,0.2714421591617008
1087,-9.0,0.996,0.2596889632996517
1088,-9.0,1.008,0.2679626718959975
1089,-9.0,1.02,0.2729056071530586
1090,-9.0,1.032,0.26222112809680687
1091,-9.0,1.044,0.2675725040317953
1092,-9.0,1.056,0.27031541052477803
1093,-9.0,1.068,0.26878618747076477
1094,-9.0,1.08,0.2613535994547664
1095,-9.0,1.092,0.2650626646603757
1096,-9.0,1.104,0.27313100174625315
1097,-9.0,1.1159999999999999,0.27294113682829324
1098,-9.0,1.128,0.2850467155852771
1099,-9.0,1.14,0.28123623641526024
1100,-9.0,1.152,0.2905076230935069
1101,-9.0,1.1640000000000001,0.2980097662820436
1102,-9.0,1.176,0.30645975101368256
1103,-9.0,1.188,0.31493754260899004
1104,-9.0,1.2,0.31161228571455546
1105,-9.0,1.212,0.3136607918561054
1106,-9.0,1.224,0.3244286132639844
1107,-9.0,1.236,0.3264582807695129
1108,-9.0,1.248,0.33493467744120964
1109,-9.0,1.26,0.33775603697267326
1110,-9.0,1.272,0.3311233771805231
1111,-9.0,1.284,0.3433307037658225
1112,-9.0,1.296,0.35761469284777136
1113,-9.0,1.308,0.34825867878435623
1114,-9.0,1.32,0.3619422065377328
1115,-9.0,1.3319999999999999,0.35768077021033284
1116,-9.0,1.344,0.35381437864271337
